intern_id,department,attendance_rate,task_completion_rate,avg_feedback_score,hours_per_week,final_assessment_score,interaction_level,performance_label
"""INT2154",HR,94.83923537244452,81.79000980608167,4.8,43.772437430569695,47.62603395351414,Low,0
"""INT2155",Marketing,82.63239441962459,72.86205405295324,3.77,29.27590452213581,66.22881229685635,Low,0
"""INT2156",Tech,91.71742482191873,70.18187028382874,2.72,30.724842883027545,80.50929499794148,High,0
"""INT2157",Tech,67.84880045305304,84.83555599591375,2.65,23.46073299306085,72.26871891705237,Medium,0
"""INT2158",HR,91.30179592365111,67.13457998101129,3.67,38.677228468801545,70.19511498887488,Medium,0
"""INT2159",Finance,62.58103645225171,76.22344587102683,4.72,32.134509769133075,94.51341925548203,Medium,0
"""INT2160",Tech,82.24084529563822,88.80301903787505,2.22,36.353126369682506,85.02618422077371,High,0
"""INT2161",Tech,67.94448409100394,86.62232058890528,3.81,32.30415699540025,86.53813709394385,High,0
"""INT2162",Marketing,91.33036726250526,62.64099034438616,4.31,26.989347706974165,65.72946412711768,High,0
"""INT2163",Design,85.69269881175875,84.47787058015363,2.35,36.05316377395575,68.34016315367117,High,0
"""INT2164",HR,77.29212596959724,100.0,2.35,41.44389355253322,79.80988191245629,Medium,0
"""INT2165",HR,99.34408045034829,90.13393274096478,3.1,34.85997941360764,80.19437098586873,Medium,0
"""INT2166",Finance,76.03333505666619,75.8811763167344,2.82,29.8653111287134,97.19912193458192,High,0
"""INT2167",Finance,54.68806167509911,99.61241961847612,2.59,34.25908824867616,79.45263034595679,Low,0
"""INT2168",HR,90.13635033865152,100.0,2.6,37.56647332246344,94.90710981050836,Low,0
"""INT2169",Finance,67.33401280586051,92.95034771907062,2.39,33.99085412284909,82.80801300376466,Medium,0
"""INT2170",Marketing,76.34990356989158,54.02664515049412,3.83,29.507187427455037,72.25050244434591,Medium,0
"""INT2171",HR,79.82653427060721,89.25219618107893,4.06,45.09897685899407,65.67070511662959,Medium,0
"""INT2172",Finance,70.76006150303988,100.0,4.11,27.437261221212516,84.64670801364515,High,0
"""INT2173",HR,80.0627241394178,49.04092355595332,3.6,46.37302151022851,70.58765552796969,Medium,0
"""INT2174",Design,70.9471811274511,94.05673261976388,4.86,34.53595300498065,73.6379336742903,High,0
"""INT2175",Tech,86.62383185133046,76.95317395591248,4.64,39.4860361928261,65.09902795921265,Medium,0
"""INT2176",HR,72.71254744247811,99.7315769278577,4.87,36.07609100315254,75.04518231505313,Medium,0
"""INT2177",Tech,85.30146398782014,78.93265952306407,3.17,30.61158486844043,82.12371675103687,Medium,0
"""INT2178",Finance,96.6200770427121,85.14838578075505,4.63,41.64442516217006,70.14444639455374,Low,1
"""INT2179",Tech,92.82372770292164,85.39988959131013,4.29,38.07970502140769,66.448872225337,Low,0
"""INT2180",HR,84.18289307858421,90.71166032008884,3.02,34.52204979898134,75.80294240197755,Low,0
"""INT2181",Design,75.11262681580182,86.70656068586504,2.32,38.63834087651109,80.61175564573333,Medium,0
"""INT2182",Finance,86.59177115922581,66.51354301083204,4.05,34.313350591162056,74.8844011850215,Medium,0
"""INT2183",HR,78.04280875532915,76.05313209559345,2.41,23.994291479165337,97.71482949541664,Medium,0
"""INT2184",Finance,87.01123458701525,79.90129320030474,2.88,26.446785225634645,76.20804265521275,Medium,0
"""INT2185",Marketing,67.84714782547,98.45536583942754,3.5,34.88959762265835,81.2002403825828,High,0
"""INT2186",Tech,93.07261056335642,87.26488156554058,4.04,33.41170085482363,85.60014437070865,Low,1
"""INT2187",Marketing,85.33216563013147,70.13614576565293,4.78,34.55226197445753,79.75851380000289,High,0
"""INT2188",HR,100.0,66.20457021858036,3.78,33.29928963581844,63.39305790887843,Low,0
"""INT2189",Design,98.06061461842728,89.82120828742201,4.01,29.391795520195476,65.08516378487245,High,0
"""INT2190",Finance,90.66186936421056,72.87764323684289,2.93,28.086928357220984,61.74533121278023,Medium,0
"""INT2191",Tech,83.76007026292432,91.2979129108516,4.06,30.771047795855736,59.16340319320348,High,0
"""INT2192",Finance,77.70395636298335,79.16320659639466,3.31,38.77147959179705,78.27839174141967,Low,0
"""INT2193",HR,94.42409295034136,100.0,4.57,30.914406189149496,89.88372667394668,High,1
"""INT2194",Finance,82.70530208680289,68.94476186322107,3.18,40.21074122933992,83.61554517422913,High,0
"""INT2195",Tech,96.683646329483,100.0,3.4,29.816841641684054,83.45441178198989,Medium,0
"""INT2196",HR,89.00823163735285,94.75214660843844,3.3,40.92558961055917,62.69245007653576,Medium,0
"""INT2197",Finance,89.07997127249763,73.39405035332001,4.43,32.42209533643054,80.91731447700512,Low,0
"""INT2198",Design,90.9452612696796,66.82500801329397,4.86,33.459843142587154,81.35355801730631,Medium,0
"""INT2199",HR,75.80373061562443,100.0,2.98,33.50315815372916,95.106796487671,Medium,0
"""INT2200",HR,74.77863756126376,66.4605706189067,3.43,37.91059083671906,79.04611163060888,Medium,0
"""INT2201",Design,74.43290551636775,84.59574201113689,4.12,36.26038381184127,95.86427837848072,Low,0
"""INT2202",Marketing,95.47496914875993,85.1803529110176,4.69,35.69585625847124,76.49643476344495,Medium,1
"""INT2203",Tech,75.54278412481527,80.15006668621817,3.48,34.595550407014954,80.37592071815932,Medium,0
"""INT2204",Marketing,76.78840291804664,91.72015159054172,2.33,32.15303063885256,88.97861929312533,Medium,0
"""INT2205",Finance,90.37517126973142,66.04143938365006,3.11,40.484520282117614,78.00462737514236,Medium,0
"""INT2206",Design,82.47950875365144,100.0,3.65,35.429804684618105,56.82708925798898,Medium,0
"""INT2207",Marketing,81.20205757908045,67.6322216979939,3.25,37.87086571056506,63.08605955351706,Low,0
"""INT2208",HR,80.3344503117308,77.84099923975899,2.56,36.00066547013464,100.0,Medium,0
"""INT2209",Finance,61.74368322158652,58.42734644906552,2.11,32.89214076102597,76.19956833196868,Medium,0
"""INT2210",Finance,75.33118474035982,95.69169658771362,4.06,46.97690539311097,83.33642820066166,Medium,0
"""INT2211",Marketing,96.81563136882092,100.0,4.98,41.15070090409732,62.21658246590485,Medium,0
"""INT2212",Marketing,79.60601898466027,100.0,4.76,32.29946000832122,79.08167928072403,High,0
"""INT2213",Design,65.9951029398226,97.02081553228795,4.05,45.26284197657948,90.96222510366871,High,0
"""INT2214",Tech,74.92005761131509,74.43286884567691,4.52,39.636859146425294,52.57921720633103,High,0
"""INT2215",Marketing,88.59853964754996,80.02579152585045,2.77,29.535117989289745,77.50714173031382,Low,0
"""INT2216",Marketing,88.40034609205738,75.15643331050039,3.87,39.40998792732542,77.41079828305828,Medium,1
"""INT2217",HR,82.0571938743865,61.8027396904964,2.18,37.08086010800734,78.87985496450614,High,0
"""INT2218",Finance,78.10795952914967,75.56778898210085,4.12,35.82786893489126,100.0,High,0
"""INT2219",Tech,70.97804014243957,93.63142220171645,4.91,40.07371150545602,71.85276519670569,Medium,0
"""INT2220",HR,88.68185036412008,66.99523969118742,4.58,36.70421605894701,69.3478974862844,High,0
"""INT2221",Design,93.3787041766779,45.78519603495858,3.6,24.95072659052597,72.9054724254131,High,0
"""INT2222",Design,97.88880002051845,61.20495020976928,4.37,28.232900990713112,100.0,High,0
"""INT2223",Marketing,73.89412641309957,92.27326874818472,4.83,30.72216250104971,76.90305647978889,Low,0
"""INT2224",Marketing,98.65522980406188,54.22694156680815,2.65,44.97793207751798,81.94494262795638,Medium,0
"""INT2225",Design,84.43387912735544,72.92011741064998,4.38,38.25841838259496,47.465102229278216,Medium,0
"""INT2226",Marketing,85.26571963404307,74.24567101994728,2.81,37.70556959666224,76.35018240762287,Medium,0
"""INT2227",Tech,93.9359204063146,83.87001496504243,4.63,35.5392526259879,72.9265751111711,Medium,1
"""INT2228",Marketing,79.59046096520267,83.5190726159387,2.3,30.39222801827009,76.11132747995552,High,0
"""INT2229",Finance,63.36196998650971,86.0032758625801,2.53,27.7318572906371,71.13740081289212,High,0
"""INT2230",Marketing,92.0486154819576,77.76981366692854,4.16,39.97894685007105,59.48449823232821,Low,0
"""INT2231",HR,88.48570744295073,65.83205813451049,2.52,43.31701994525514,71.72936716149081,Medium,0
"""INT2232",Tech,81.39723153123025,93.52103135242076,2.47,38.38769960179086,93.10764670987204,Medium,0
"""INT2233",HR,91.22531343937194,53.54414185269511,3.67,32.54591250013,76.48599463748211,High,0
"""INT2234",HR,93.26943460465196,91.71885786494386,4.5,32.95508351376005,53.44129892017965,Medium,0
"""INT2235",Finance,69.87993687938423,97.1613904181194,2.81,38.46563765455974,60.907244082724,Medium,0
"""INT2236",Tech,85.22512974397728,100.0,4.52,34.41721552596836,78.37022779360879,Medium,1
"""INT2237",Tech,62.22437393150916,68.68711821807284,4.42,34.213336889028334,62.25902843927159,Medium,0
"""INT2238",Tech,83.76306810488217,71.59713228988541,3.74,32.30746746979765,77.80541129792826,Medium,0
"""INT2239",Tech,81.27257755971311,80.79991948774158,3.94,31.68329252242528,90.00146923088789,Medium,1
"""INT2240",Tech,89.9190901742724,79.68103921981779,2.12,34.39835504495992,80.66874611419976,High,0
"""INT2241",Finance,74.26944770376073,92.51934773371742,3.1,27.08140590167914,63.22452936522024,Low,0
"""INT2242",Marketing,80.78513464148482,87.83696176085144,2.79,38.09654957364219,77.0501694295031,Medium,0
"""INT2243",HR,52.83942800742864,74.72176738789322,2.45,25.66410799427537,83.90527410060228,High,0
"""INT2244",Tech,90.57503821033838,78.52871881405595,3.17,40.32675599879435,66.28324610799888,Low,0
"""INT2245",Marketing,84.11600083205926,93.99981176977852,3.06,32.36155801161404,62.04190411390682,Low,0
"""INT2246",Marketing,85.8724143782061,61.007061350545,4.19,34.40530335139756,73.92667280180471,Medium,0
"""INT2247",HR,70.06569263965274,76.49451779710732,3.79,37.79017964546054,93.603703913714,High,0
"""INT2248",Finance,88.98062174853006,88.32084953976381,4.74,33.56044138966927,63.18113410656091,Medium,0
"""INT2249",Design,100.0,63.99996893337858,2.44,31.307891372659373,69.75811004255374,Medium,0
"""INT2250",Design,83.15087281123809,30.0,2.18,36.43217275294021,60.71099554899765,Low,0
"""INT2251",Marketing,91.50088908081644,100.0,3.6,45.991625402181775,65.96025458670772,High,0
"""INT2252",HR,76.29378976874115,79.69290197046065,2.0,38.939011913090745,73.43336636515411,Medium,0
"""INT2253",Design,84.23143809952944,61.13649605209525,4.36,31.21035935965576,73.227809722542,Medium,0
"""INT2254",Marketing,69.68659386041833,93.80628954970288,3.52,33.239882288152764,41.96647052148997,Medium,0
"""INT2255",Finance,92.88121804693462,76.87537764545445,3.46,32.61358465654306,72.2288961909387,Medium,0
"""INT2256",Design,86.59840577165397,64.47777667138114,3.09,29.84183405674156,96.1773624377066,Medium,0
"""INT2257",Marketing,72.80713614173938,85.54593111550913,3.12,37.99928517860332,76.70903539762523,Medium,0
"""INT2258",Marketing,76.98137823161919,80.77329773316772,3.29,33.369783254538675,72.06364716005604,High,0
"""INT2259",Tech,85.61086172598313,70.802167784189,2.05,36.58880712957232,68.17875419407235,Low,0
"""INT2260",Finance,94.23865015964176,68.45580855459073,2.25,21.925835993890896,63.91434440830116,Medium,0
"""INT2261",Tech,99.79527203518518,64.60790633612962,3.52,38.45011738704285,76.28283524022632,Medium,0
"""INT2262",HR,83.65874620954843,91.03328203220332,2.45,32.039975618511825,80.4193210357886,Low,0
"""INT2263",Tech,71.35351326130619,61.27465283432467,4.34,29.9737095410258,95.86525985421343,High,0
"""INT2264",Tech,87.38465140323794,68.03740129281488,2.82,28.31162361182071,66.10137798789273,Low,0
"""INT2265",Design,100.0,81.51731442049346,2.29,30.40073171438694,90.56071787317474,Low,0
"""INT2266",Marketing,68.77251594677486,100.0,2.71,32.86068638825109,90.09859121818178,Low,0
"""INT2267",Finance,75.45404350711068,81.99349979788134,3.07,39.44352293499547,70.14486170802624,Medium,0
"""INT2268",Tech,91.10964344246644,88.82259870417923,2.11,32.78144543987421,66.23384991115604,Low,0
"""INT2269",Finance,86.53599135254166,81.53313499611961,2.43,39.913638652686345,57.77637746582508,Medium,0
"""INT2270",Tech,79.54980271735198,93.59655301898076,2.97,36.46075964420595,75.39231872937387,Medium,0
"""INT2271",HR,87.20113873301452,100.0,2.93,44.096627802022354,71.5498347714849,Low,0
"""INT2272",Tech,94.77545201854316,73.43411636919727,4.4,32.49538307410917,87.85978204119105,High,0
"""INT2273",Design,84.01663657807501,80.21061227011761,4.53,37.06864197618613,79.23597335397892,Medium,1
"""INT2274",Marketing,83.13992305707903,82.60292039201744,2.58,41.244070644663104,51.21632037563782,Medium,0
"""INT2275",HR,90.89024169925716,87.94715098525458,2.37,38.15172406361415,74.22813468046014,Low,0
"""INT2276",Tech,82.29485118095803,81.98622464830451,3.9,34.14855972593439,78.67947646016745,Medium,1
"""INT2277",Finance,96.4252356087813,71.84388334451113,4.41,32.56202310445576,72.23425078738458,Low,0
"""INT2278",HR,100.0,79.89356210641114,4.89,25.281689179596462,85.687827221386,Low,1
"""INT2279",HR,76.07058031870338,100.0,2.02,33.802229783542295,68.22691336204008,Medium,0
"""INT2280",Tech,72.49974467215951,84.70825658185962,3.24,30.3878384340526,87.44884175893353,Medium,0
"""INT2281",HR,88.71719238690044,51.3384434649179,4.2,32.2912658771314,68.34430303952617,Low,0
"""INT2282",Finance,72.14495476972098,74.07659030909358,4.49,35.25834124550305,71.03772584329647,High,0
"""INT2283",HR,71.97422521046462,80.20092694581008,2.19,27.19450166876465,98.3788199440051,Low,0
"""INT2284",Finance,64.50794229676158,77.89138338155232,4.04,30.035903518373868,59.18416095163606,Low,0
"""INT2285",Tech,81.17747752428124,78.9734244676276,2.87,36.93675942689977,76.12582705368698,Medium,0
"""INT2286",Marketing,84.6700969717275,84.29400522768412,2.22,28.674933510417524,79.17671466391742,Medium,0
"""INT2287",HR,79.82637010857768,87.62917354214633,3.47,34.77395101455829,67.60476394697763,High,0
"""INT2288",Marketing,98.90333183532172,83.88254609102638,2.47,27.99160121997524,80.62743692998802,Medium,0
"""INT2289",Finance,98.15887267046116,94.25936817755247,4.21,37.63162981565502,83.83707924529226,Medium,1
"""INT2290",HR,100.0,57.56975560704417,4.22,38.28549700289256,78.352585358272,Low,0
"""INT2291",Design,85.46528465933709,76.21014176435368,4.53,41.17459185276645,77.34258612018924,High,1
"""INT2292",Marketing,96.83819058510775,86.5140090371563,3.13,41.22596644265446,81.27790213554567,Low,0
"""INT2293",HR,88.08852648787153,83.84244529479237,2.04,36.37075822314921,65.97022817166706,High,0
"""INT2294",Marketing,87.0838231251962,70.21550893258156,2.78,26.19158019654441,67.4281314979081,High,0
"""INT2295",HR,80.32613924704539,72.02157885705071,3.4,35.01044965630907,80.55108627212344,High,0
"""INT2296",Tech,62.36853209244856,67.37416598005117,4.08,37.28958944518171,70.57326622081612,Medium,0
"""INT2297",Marketing,91.3729145501399,94.64999742839927,3.15,35.6046568062674,74.39503950298122,Medium,0
"""INT2298",Design,96.54136236528024,52.21845118213217,3.61,43.3137743138286,44.71520425254283,Medium,0
"""INT2299",Design,69.7438207170175,60.77699828789723,3.57,41.48834818236631,83.05278479624822,Low,0
"""INT2300",Finance,84.90301337817392,86.27963476145459,2.49,35.1310160179336,90.90340497898116,High,0
"""INT2301",HR,94.91647168414568,88.14762784649072,3.87,38.728898789861255,82.34526938571094,Medium,1
"""INT2302",Marketing,81.40501223354582,56.233683077343386,3.32,27.668023352306328,84.18887249316641,Medium,0
"""INT2303",Finance,96.93103673332268,89.39659625680909,4.42,35.94592845538142,86.10559698533007,Medium,1
"""INT2304",Marketing,83.59716966642631,82.7075695083363,4.07,28.68095612146366,72.78385189727769,Medium,1
"""INT2305",HR,79.7484146930174,87.73494207406333,2.33,34.104707444453645,64.31343505809922,High,0
"""INT2306",Design,97.50286912941232,81.08679694716406,3.47,31.606325432781126,81.24920713655202,Medium,0
"""INT2307",Tech,75.66246263859902,86.38207087370141,4.11,31.74395846192061,87.7960971161346,High,0
"""INT2308",Design,77.75095968175206,86.90042127674883,2.26,30.9379384825092,61.9941127766916,High,0
"""INT2309",Finance,76.04454115282694,87.07865622761214,4.38,32.99930529655146,83.62194420467208,High,0
"""INT2310",Tech,73.57404730512737,83.66098565739705,2.67,32.1407371466284,78.45834803014334,Low,0
"""INT2311",Finance,86.53033917374388,78.71657237399212,3.51,38.166535330651165,73.67268757137624,High,1
"""INT2312",HR,79.87065398221498,78.80537032691322,4.82,33.67796612263219,71.83664745496384,Medium,0
"""INT2313",Tech,89.88613096416458,83.4524930536909,3.71,34.77208339339919,78.2751957250654,Medium,1
"""INT2314",Finance,67.65359664468475,92.38121177373104,3.27,36.45536955247877,67.28693048927303,Low,0
"""INT2315",HR,73.77451909495583,100.0,2.02,36.43930882651798,100.0,Medium,0
"""INT2316",Design,85.5157908952637,87.92702457454315,2.4,29.65565247003484,59.05867409177726,Low,0
"""INT2317",HR,99.69680597203715,85.66111375834906,3.74,33.67838535635363,44.4370296752153,Low,0
"""INT2318",Marketing,88.78502148917521,98.23144720529083,3.48,36.18622223742741,78.49874585640138,High,0
"""INT2319",HR,79.10609405149557,85.9468956956141,3.09,30.59552806143685,76.07017276225237,High,0
"""INT2320",HR,70.10468646619702,64.09535324297659,4.77,30.03084664260856,81.40508815182721,High,0
"""INT2321",Marketing,78.52153951593907,69.00003959858174,3.0,29.13418613616408,40.72465626868647,Low,0
"""INT2322",Finance,84.57515877457179,100.0,3.61,36.01012394244618,52.998519101854086,Low,0
"""INT2323",Finance,61.42308105956911,69.2984989833271,3.71,33.53079569074822,69.65741038501291,Medium,0
"""INT2324",HR,72.86629929752085,88.55220986970443,3.58,34.24326031485292,85.5427969113458,High,0
"""INT2325",Marketing,77.62444035353028,65.16940826638925,3.43,26.099142513534403,53.20128189662947,High,0
"""INT2326",Marketing,82.4259139281504,99.26440614590442,3.01,35.35456265508114,80.38314618403622,High,0
"""INT2327",Design,84.45663520251296,73.09745047185613,4.73,35.60294005792172,72.05078003082012,High,0
"""INT2328",Finance,78.89132221792865,81.24169304992431,3.35,36.31716783978472,76.9060371452275,Medium,0
